score_cut,breadth_cut,spread_cut,hold_min,tp_bp,sl_bp,pre_trades,commission_bp,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_net,pre_mean,robust_day_10bp,robust_ticker_10bp
1.3,0.6,1.5,90.0,20.0,15.0,100,8,-373.74703930982105,-255.03813043012337,-248.8292598133217,-42.16442282968781,-162.88843926918668,0,5,-1082.6672916521406,-10.826672916521407,-1336.5127900854002,-1301.591624544301
1.3,0.6,1.5,90.0,20.0,15.0,100,10,-411.74703930982105,-291.0381304301234,-316.8292598133217,-60.16442282968781,-202.88843926918668,0,5,-1282.6672916521406,-12.826672916521407,-1336.5127900854002,-1301.591624544301
1.3,0.6,1.5,90.0,20.0,15.0,100,12,-449.74703930982105,-327.0381304301234,-384.8292598133217,-78.16442282968781,-242.88843926918668,0,5,-1482.6672916521406,-14.826672916521407,-1336.5127900854002,-1301.591624544301
1.3,0.6,1.5,90.0,20.0,25.0,97,0,-112.1184350441805,-30.590521964100105,-79.16932020919415,50.28864679712657,-8.578534862732965,1,5,-180.16816528308118,-1.8574037658049607,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,2,-150.1184350441805,-64.5905219641001,-145.16932020919415,32.28864679712657,-46.578534862732965,1,5,-374.1681652830812,-3.8574037658049605,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,4,-188.1184350441805,-98.5905219641001,-211.16932020919415,14.288646797126567,-84.57853486273297,1,5,-568.1681652830812,-5.8574037658049605,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,6,-226.1184350441805,-132.5905219641001,-277.16932020919415,-3.7113532028734326,-122.57853486273297,0,5,-762.1681652830812,-7.8574037658049605,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,8,-264.1184350441805,-166.5905219641001,-343.16932020919415,-21.711353202873433,-160.57853486273297,0,5,-956.1681652830812,-9.85740376580496,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,10,-302.1184350441805,-200.5905219641001,-409.16932020919415,-39.71135320287343,-198.57853486273297,0,5,-1150.1681652830812,-11.85740376580496,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,25.0,97,12,-340.1184350441805,-234.5905219641001,-475.16932020919415,-57.71135320287343,-236.57853486273297,0,5,-1344.1681652830812,-13.85740376580496,-1204.0136637163407,-1169.0924981752416
1.3,0.6,1.5,90.0,20.0,35.0,96,0,-176.60733892145146,2.0787669570556773,-13.126314424881343,-3.4086858595280773,-112.29519259803305,1,5,-303.3587648468383,-3.1599871338212324,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,2,-212.60733892145146,-31.921233042944323,-79.12631442488134,-21.408685859528077,-150.29519259803305,0,5,-495.3587648468383,-5.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,4,-248.60733892145146,-65.92123304294432,-145.12631442488134,-39.40868585952808,-188.29519259803305,0,5,-687.3587648468383,-7.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,6,-284.60733892145146,-99.92123304294432,-211.12631442488134,-57.40868585952808,-226.29519259803305,0,5,-879.3587648468383,-9.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,8,-320.60733892145146,-133.92123304294432,-277.12631442488134,-75.40868585952808,-264.29519259803305,0,5,-1071.3587648468383,-11.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,10,-356.60733892145146,-167.92123304294432,-343.12631442488134,-93.40868585952808,-302.29519259803305,0,5,-1263.3587648468383,-13.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,35.0,96,12,-392.60733892145146,-201.92123304294432,-409.12631442488134,-111.40868585952808,-340.29519259803305,0,5,-1455.3587648468383,-15.159987133821232,-1317.2042632800978,-1282.2830977389988
1.3,0.6,1.5,90.0,20.0,50.0,95,0,70.41228059781469,21.628748696127786,126.50900107410283,-17.7676855315908,-79.44567946265511,3,5,121.33666537379929,1.2772280565663083,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,2,34.412280597814686,-12.371251303872214,62.50900107410283,-35.7676855315908,-117.44567946265511,2,5,-68.66333462620071,-0.7227719434336917,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,4,-1.5877194021853143,-46.371251303872214,-1.4909989258971734,-53.7676855315908,-155.4456794626551,0,5,-258.6633346262007,-2.7227719434336914,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,6,-37.587719402185314,-80.37125130387221,-65.49099892589717,-71.7676855315908,-193.4456794626551,0,5,-448.6633346262007,-4.722771943433692,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,8,-73.58771940218531,-114.37125130387221,-129.49099892589717,-89.7676855315908,-231.4456794626551,0,5,-638.6633346262007,-6.722771943433692,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,10,-109.58771940218531,-148.3712513038722,-193.49099892589717,-107.7676855315908,-269.4456794626551,0,5,-828.6633346262007,-8.722771943433692,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,20.0,50.0,95,12,-145.58771940218531,-182.3712513038722,-257.4909989258972,-125.7676855315908,-307.4456794626551,0,5,-1018.6633346262007,-10.722771943433692,-1006.17585531263,-1001.7715853391504
1.3,0.6,1.5,90.0,30.0,15.0,100,0,-225.0093278724596,-115.37006958888003,94.00942945274417,-1.5127957248812436,7.7951503812473675,2,5,-240.08761335222925,-2.4008761335222926,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,2,-263.0093278724596,-151.37006958888003,26.009429452744172,-19.512795724881244,-32.20484961875263,1,5,-440.08761335222925,-4.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,4,-301.0093278724596,-187.37006958888003,-41.99057054725583,-37.512795724881244,-72.20484961875263,0,5,-640.0876133522293,-6.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,6,-339.0093278724596,-223.37006958888003,-109.99057054725583,-55.512795724881244,-112.20484961875263,0,5,-840.0876133522293,-8.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,8,-377.0093278724596,-259.37006958888,-177.99057054725583,-73.51279572488124,-152.20484961875263,0,5,-1040.0876133522293,-10.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,10,-415.0093278724596,-295.37006958888,-245.99057054725583,-91.51279572488124,-192.20484961875263,0,5,-1240.0876133522293,-12.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,15.0,100,12,-453.0093278724596,-331.37006958888,-313.99057054725586,-109.51279572488124,-232.20484961875263,0,5,-1440.0876133522293,-14.400876133522292,-1312.767387380933,-1285.3004107794095
1.3,0.6,1.5,90.0,30.0,25.0,96,0,-110.92748727351653,-70.68311978883065,-18.73232430383905,166.6977241383293,-19.4652625983785,1,5,-53.1104698262352,-0.5532340606899501,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,2,-146.92748727351653,-104.68311978883065,-84.73232430383905,148.6977241383293,-57.4652625983785,1,5,-245.1104698262352,-2.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,4,-182.92748727351653,-138.68311978883065,-150.73232430383905,130.6977241383293,-95.4652625983785,1,5,-437.1104698262352,-4.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,6,-218.92748727351653,-172.68311978883065,-216.73232430383905,112.6977241383293,-133.4652625983785,1,5,-629.1104698262352,-6.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,8,-254.92748727351653,-206.68311978883065,-282.73232430383905,94.6977241383293,-171.4652625983785,1,5,-821.1104698262352,-8.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,10,-290.92748727351653,-240.68311978883065,-348.73232430383905,76.6977241383293,-209.4652625983785,1,5,-1013.1104698262352,-10.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,25.0,96,12,-326.92748727351653,-274.68311978883065,-414.73232430383905,58.697724138329306,-247.4652625983785,1,5,-1205.1104698262352,-12.55323406068995,-1085.7902438549393,-1050.2405829485078
1.3,0.6,1.5,90.0,30.0,35.0,94,0,-299.5123295569113,-26.924515949511772,117.66162012122908,113.00039148167465,-132.66318258519033,2,5,-228.43801648870954,-2.430191664773506,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,2,-331.5123295569113,-60.92451594951177,51.66162012122908,95.00039148167465,-170.66318258519033,2,5,-416.43801648870954,-4.430191664773505,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,4,-363.5123295569113,-94.92451594951177,-14.338379878770922,77.00039148167465,-208.66318258519033,1,5,-604.4380164887095,-6.430191664773505,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,6,-395.5123295569113,-128.92451594951177,-80.33837987877092,59.00039148167465,-246.66318258519033,1,5,-792.4380164887095,-8.430191664773506,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,8,-427.5123295569113,-162.92451594951177,-146.33837987877092,41.00039148167465,-284.6631825851903,1,5,-980.4380164887095,-10.430191664773506,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,10,-459.5123295569113,-196.92451594951177,-212.33837987877092,23.000391481674647,-322.6631825851903,1,5,-1168.4380164887095,-12.430191664773506,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,35.0,94,12,-491.5123295569113,-230.92451594951177,-278.3383798787709,5.000391481674647,-360.6631825851903,1,5,-1356.4380164887095,-14.430191664773506,-1265.3175555176192,-1193.68874464304
1.3,0.6,1.5,90.0,30.0,50.0,93,0,-77.51451729570505,5.532366494771395,269.7651668468459,98.64139180961192,-135.16291533733977,3,5,161.26149251818447,1.7339945432062847,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,2,-109.51451729570505,-28.467633505228605,205.76516684684591,80.64139180961192,-173.16291533733977,2,5,-24.73850748181553,-0.2660054567937154,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,4,-141.51451729570505,-62.467633505228605,141.76516684684591,62.64139180961191,-211.16291533733977,2,5,-210.73850748181553,-2.2660054567937156,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,6,-173.51451729570505,-96.4676335052286,77.76516684684591,44.64139180961191,-249.16291533733977,2,5,-396.73850748181553,-4.266005456793716,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,8,-205.51451729570505,-130.4676335052286,13.765166846845915,26.64139180961191,-287.16291533733977,2,5,-582.7385074818155,-6.266005456793716,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,10,-237.51451729570505,-164.4676335052286,-50.234833153154085,8.64139180961191,-325.16291533733977,1,5,-768.7385074818155,-8.266005456793716,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,30.0,50.0,93,12,-269.51451729570505,-198.4676335052286,-114.23483315315409,-9.35860819038809,-363.16291533733977,0,5,-954.7385074818155,-10.266005456793716,-965.0518051930784,-983.26261979453
1.3,0.6,1.5,90.0,40.0,15.0,98,0,-214.42856844201378,-183.85983612364544,-26.748898333686498,33.231410237178466,3.5036855034131236,2,5,-388.3022071587541,-3.9622674199872865,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,2,-250.42856844201378,-217.85983612364544,-94.7488983336865,15.231410237178466,-36.496314496586876,1,5,-584.3022071587541,-5.9622674199872865,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,4,-286.4285684420138,-251.85983612364544,-162.7488983336865,-2.7685897628215344,-76.49631449658688,0,5,-780.3022071587541,-7.9622674199872865,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,6,-322.4285684420138,-285.85983612364544,-230.7488983336865,-20.768589762821534,-116.49631449658688,0,5,-976.3022071587541,-9.962267419987286,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,8,-358.4285684420138,-319.85983612364544,-298.7488983336865,-38.768589762821534,-156.49631449658688,0,5,-1172.302207158754,-11.962267419987286,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,10,-394.4285684420138,-353.85983612364544,-366.7488983336865,-56.768589762821534,-196.49631449658688,0,5,-1368.302207158754,-13.962267419987286,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,15.0,98,12,-430.4285684420138,-387.85983612364544,-434.7488983336865,-74.76858976282153,-236.49631449658688,0,5,-1564.302207158754,-15.962267419987286,-1472.125916835641,-1452.7244612810257
1.3,0.6,1.5,90.0,40.0,25.0,94,0,-151.7267564109946,-152.5772984815531,-120.85178290492098,110.6131008124227,62.241360403366045,2,5,-252.3013765816795,-2.6840571976774417,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,2,-185.7267564109946,-184.5772984815531,-186.85178290492098,92.6131008124227,24.241360403366045,2,5,-440.3013765816795,-4.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,4,-219.7267564109946,-216.5772984815531,-252.85178290492098,74.6131008124227,-13.758639596633955,1,5,-628.3013765816795,-6.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,6,-253.7267564109946,-248.5772984815531,-318.851782904921,56.6131008124227,-51.758639596633955,1,5,-816.3013765816795,-8.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,8,-287.7267564109946,-280.5772984815531,-384.851782904921,38.6131008124227,-89.75863959663396,1,5,-1004.3013765816795,-10.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,10,-321.7267564109946,-312.5772984815531,-450.851782904921,20.6131008124227,-127.75863959663396,1,5,-1192.3013765816795,-12.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,25.0,94,12,-355.7267564109946,-344.5772984815531,-516.851782904921,2.613100812422701,-165.75863959663394,1,5,-1380.3013765816795,-14.684057197677442,-1296.1250862585666,-1268.6409463990435
1.3,0.6,1.5,90.0,40.0,35.0,92,0,-289.6695616762423,-82.64766025451081,2.5672413339141826,56.91576815576803,-50.956559583445795,2,5,-363.7907720245164,-3.954247522005613,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,2,-319.6695616762423,-114.64766025451081,-63.43275866608582,38.91576815576803,-88.9565595834458,1,5,-547.7907720245164,-5.9542475220056135,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,4,-349.6695616762423,-146.6476602545108,-129.43275866608582,20.915768155768028,-126.9565595834458,1,5,-731.7907720245164,-7.9542475220056135,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,6,-379.6695616762423,-178.6476602545108,-195.43275866608582,2.9157681557680277,-164.9565595834458,1,5,-915.7907720245164,-9.954247522005613,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,8,-409.6695616762423,-210.6476602545108,-261.4327586660858,-15.084231844231972,-202.9565595834458,0,5,-1099.7907720245164,-11.954247522005613,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,10,-439.6695616762423,-242.6476602545108,-327.4327586660858,-33.08423184423197,-240.9565595834458,0,5,-1283.7907720245164,-13.954247522005613,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,35.0,92,12,-469.6695616762423,-274.6476602545108,-393.4327586660858,-51.08423184423197,-278.9565595834458,0,5,-1467.7907720245164,-15.954247522005613,-1427.2399244737408,-1348.250956873938
1.3,0.6,1.5,90.0,40.0,50.0,90,0,-67.67174941503603,-36.05615468122372,388.90352257766335,42.556768483705305,-53.456292335595236,2,5,274.27609462951364,3.0475121625501513,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,2,-97.67174941503603,-68.05615468122372,326.90352257766335,24.556768483705305,-91.45629233559524,2,5,94.27609462951364,1.0475121625501516,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,4,-127.67174941503603,-100.05615468122372,264.90352257766335,6.556768483705305,-129.45629233559524,2,5,-85.72390537048636,-0.9524878374498484,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,6,-157.67174941503603,-132.05615468122372,202.90352257766335,-11.443231516294695,-167.45629233559524,1,5,-265.72390537048636,-2.9524878374498487,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,8,-187.67174941503603,-164.05615468122372,140.90352257766335,-29.443231516294695,-205.45629233559524,1,5,-445.72390537048636,-4.952487837449849,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,10,-217.67174941503603,-196.05615468122372,78.90352257766337,-47.443231516294695,-243.45629233559524,1,5,-625.7239053704864,-6.952487837449849,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,40.0,50.0,90,12,-247.67174941503603,-228.05615468122372,16.903522577663367,-65.4432315162947,-281.4562923355952,1,5,-805.7239053704864,-8.952487837449848,-826.2737084931816,-879.5013654846822
1.3,0.6,1.5,90.0,60.0,15.0,97,0,-285.9750249499018,-77.60421126485971,-197.28341126610542,59.70830486008418,179.5545205576339,2,5,-321.59982206314885,-3.315462083125246,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,2,-319.9750249499018,-111.60421126485971,-265.2834112661054,41.70830486008418,139.5545205576339,2,5,-515.5998220631488,-5.3154620831252455,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,4,-353.9750249499018,-145.6042112648597,-333.2834112661054,23.708304860084183,99.55452055763391,2,5,-709.5998220631488,-7.3154620831252455,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,6,-387.9750249499018,-179.6042112648597,-401.2834112661054,5.7083048600841835,59.55452055763391,2,5,-903.5998220631488,-9.315462083125245,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,8,-421.9750249499018,-213.6042112648597,-469.2834112661054,-12.291695139915817,19.55452055763391,1,5,-1097.5998220631488,-11.315462083125245,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,10,-455.9750249499018,-247.6042112648597,-537.2834112661054,-30.291695139915817,-20.44547944236609,0,5,-1291.5998220631488,-13.315462083125245,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,15.0,97,12,-489.9750249499018,-281.6042112648597,-605.2834112661054,-48.29169513991582,-60.44547944236609,0,5,-1485.5998220631488,-15.315462083125245,-1522.7072222093052,-1464.8651088054075
1.3,0.6,1.5,90.0,60.0,25.0,93,0,-186.15715356888728,-74.12522804562559,-263.17216500510506,108.6841154106535,327.06872076284765,2,5,-87.70171044611675,-0.9430291445819006,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,2,-218.15715356888728,-106.12522804562559,-329.17216500510506,90.6841154106535,289.06872076284765,2,5,-273.70171044611675,-2.9430291445819003,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,4,-250.15715356888728,-138.1252280456256,-395.17216500510506,72.6841154106535,251.06872076284762,2,5,-459.70171044611675,-4.9430291445819,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,6,-282.1571535688873,-170.1252280456256,-461.17216500510506,54.684115410653504,213.06872076284762,2,5,-645.7017104461167,-6.9430291445819,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,8,-314.1571535688873,-202.1252280456256,-527.1721650051051,36.684115410653504,175.06872076284762,2,5,-831.7017104461167,-8.943029144581901,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,10,-346.1571535688873,-234.1252280456256,-593.1721650051051,18.684115410653504,137.06872076284762,2,5,-1017.7017104461167,-10.943029144581901,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,25.0,93,12,-378.1571535688873,-266.1252280456256,-659.1721650051051,0.6841154106535043,99.06872076284762,2,5,-1203.7017104461167,-12.943029144581901,-1201.8248536605925,-1182.8843128834678
1.3,0.6,1.5,90.0,60.0,35.0,92,0,-275.93562099369495,-12.820864510352948,-94.11813829361722,54.98678275399883,213.8708007760358,2,5,-114.01704026763036,-1.2393156550829387,-1214.050838058785,-1187.3202577370391
1.3,0.6,1.5,90.0,60.0,35.0,92,2,-305.93562099369495,-44.82086451035295,-160.11813829361722,36.98678275399883,175.8708007760358,2,5,-298.01704026763036,-3.239315655082939,-1214.050838058785,-1187.3202577370391
1.3,0.6,1.5,90.0,60.0,35.0,92,4,-335.93562099369495,-76.82086451035295,-226.11813829361722,18.98678275399883,137.8708007760358,2,5,-482.01704026763036,-5.2393156550829385,-1214.050838058785,-1187.3202577370391
